age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
40;blue-collar;married;basic.9y;no;yes;no;cellular;may;wed;51;2;999;0;nonexistent;-0.1;93.2845925456192;-42.420872003779195;1.631202794911646;5076;no
34;technician;married;university.degree;no;no;yes;telephone;may;wed;305;8;22;1;failure;-1.7;93.29348297508669;-34.94957385198134;1.1189269874555885;4963;no
37;technician;single;basic.6y;no;unknown;unknown;cellular;may;tue;21;1;999;0;nonexistent;-1.7;93.9167862818235;-42.73691212429442;4.708962127522226;5176;no
56;unemployed;married;high.school;no;no;no;cellular;may;fri;196;2;21;1;nonexistent;1.4;93.3156527144984;-38.84483734186764;4.805468729593482;5176;no
39;services;married;professional.course;no;yes;no;cellular;may;tue;166;3;16;2;failure;-0.1;93.70483203161417;-37.43418239579099;1.7155651137584464;5076;yes
21;blue-collar;married;basic.9y;no;no;no;telephone;nov;mon;37;3;999;0;nonexistent;-0.1;93.0660280983212;-42.944645687756775;1.8486378210961545;5228;no
27;technician;married;professional.course;no;no;yes;cellular;jun;mon;66;5;12;1;success;1.1;93.82277037541839;-39.558173148419534;0.6;5017;yes
29;self-employed;married;university.degree;no;yes;no;cellular;jun;mon;59;5;999;0;nonexistent;1.1;94.14505583754386;-32.002948806097834;3.1156301355874785;5076;no
61;management;married;university.degree;no;unknown;no;telephone;jun;fri;1138;3;999;0;nonexistent;1.1;92.92663319570617;-30.231452324464055;3.723754221254281;5008;no
30;technician;married;professional.course;no;yes;yes;cellular;jul;fri;77;7;999;0;nonexistent;1.4;92.65647519268633;-39.87626326781384;1.9065184740926906;5176;no
30;technician;married;university.degree;no;no;no;cellular;aug;fri;253;3;999;0;nonexistent;1.1;93.6735777685452;-39.34660901490279;4.7971660974416865;5191;no
41;technician;married;professional.course;no;yes;yes;cellular;may;thu;122;1;999;0;nonexistent;-1.7;93.46271367752833;-35.59073475248361;5.1;5228;no
54;blue-collar;married;high.school;no;no;no;cellular;jul;wed;233;4;999;0;nonexistent;1.1;94.01679174457553;-38.09190281024683;4.061045299591244;5017;no
36;self-employed;married;basic.9y;no;yes;no;telephone;nov;mon;195;3;999;0;nonexistent;1.4;93.71700126917331;-39.64204933159312;4.38382140826793;5195;no
33;admin.;single;high.school;no;yes;no;telephone;may;wed;83;2;999;0;nonexistent;-0.1;93.67284373482235;-44.61094638235467;4.54301745679132;5099;no
53;blue-collar;married;basic.9y;no;no;no;telephone;jun;wed;186;5;999;0;nonexistent;1.1;92.51663122228028;-39.27040108485158;5.1;5099;no
40;services;married;basic.9y;no;no;no;cellular;may;wed;323;6;999;0;nonexistent;-0.1;93.20513660947964;-35.25551017134076;2.781141246229458;5228;no
42;entrepreneur;married;high.school;no;yes;yes;telephone;may;mon;1003;3;999;0;nonexistent;1.1;93.08853370236989;-41.46797904626764;4.795377519301543;5228;no
48;student;married;basic.6y;unknown;yes;no;cellular;jun;tue;30;3;999;0;nonexistent;-1.7;93.55267644970475;-42.205694747198294;4.5012197983516025;5191;no
41;unemployed;married;unknown;no;no;no;telephone;may;tue;211;2;999;0;nonexistent;-1.7;94.05323128715982;-36.33123312237303;2.080566693597933;5228;no
47;blue-collar;divorced;basic.4y;no;yes;unknown;cellular;jul;thu;719;1;999;0;nonexistent;1.1;93.89978339070404;-43.114920729732255;1.5190342766554903;5176;no
35;entrepreneur;married;professional.course;no;yes;no;telephone;aug;thu;192;3;28;3;failure;-1.7;93.34076388121642;-33.353229171913135;2.4310831218740994;5176;no
33;technician;divorced;university.degree;unknown;no;no;cellular;nov;tue;59;3;999;0;success;-1.8;93.19218802393111;-39.23880704934041;2.3064362341862807;5176;yes
43;blue-collar;single;basic.6y;no;no;yes;telephone;oct;tue;5;5;19;1;success;1.1;93.1269384600178;-47.038306639467436;5.1;5017;yes
49;self-employed;married;basic.9y;no;yes;no;cellular;may;mon;1314;2;999;0;nonexistent;-0.1;94.04275490230822;-34.71915181249604;4.301985270234948;5008;no
37;technician;married;university.degree;no;yes;yes;telephone;aug;mon;202;3;999;0;nonexistent;1.1;94.22255242583815;-40.17618065731076;4.2215241466322615;5228;no
34;management;single;basic.9y;no;yes;no;cellular;jul;wed;113;6;999;0;nonexistent;1.1;94.31580411459854;-44.32606693431703;4.0549609714641806;5228;no
57;blue-collar;single;high.school;no;yes;no;cellular;may;tue;219;2;999;0;nonexistent;-0.1;93.92744547731866;-35.522155214934415;4.64238306971671;5228;no
46;blue-collar;single;basic.4y;unknown;yes;no;telephone;nov;tue;66;3;999;0;nonexistent;-1.8;93.11285065734072;-38.37737539802811;4.174353390811242;5191;no
41;admin.;married;professional.course;no;yes;no;cellular;jul;fri;137;1;29;1;nonexistent;1.1;92.97589944058359;-34.93633421166936;0.6;5008;no
26;admin.;married;basic.9y;no;no;yes;telephone;jul;thu;53;2;999;0;nonexistent;1.4;93.49175786174958;-35.746568609523436;4.214263888005005;4963;no
44;services;single;university.degree;no;yes;no;cellular;may;wed;150;2;11;2;nonexistent;-1.8;93.9838456660458;-42.197625674952235;0.6;5099;yes
27;admin.;married;basic.4y;no;yes;no;telephone;aug;thu;151;1;999;0;nonexistent;-0.1;92.44371084101087;-42.050436750301856;3.713061758278074;5191;no
48;blue-collar;married;basic.6y;no;unknown;no;telephone;nov;fri;77;5;999;0;nonexistent;-1.7;94.17525390273613;-40.59546477370087;4.534485230557529;5195;no
55;blue-collar;married;basic.9y;no;yes;yes;telephone;may;fri;219;4;999;0;nonexistent;1.4;93.92455873904399;-40.597279551773966;1.9399143091332987;5176;no
52;management;married;basic.4y;no;yes;no;cellular;oct;fri;30;2;5;1;nonexistent;1.4;93.321019734627;-35.91084379872973;1.1874081805132477;5099;yes
53;technician;married;university.degree;no;no;no;telephone;aug;wed;666;1;999;0;nonexistent;-1.7;92.19227631022689;-37.6140086486142;4.288614103142398;5195;no
32;services;single;high.school;no;yes;no;telephone;jul;fri;128;4;999;0;nonexistent;1.1;93.93080924496257;-41.023659663294715;1.969615391836152;5228;no
49;admin.;single;university.degree;no;no;unknown;cellular;aug;fri;182;3;10;2;nonexistent;1.4;94.12909605962274;-38.13608585981197;5.1;5195;no
36;technician;single;professional.course;unknown;no;no;cellular;may;tue;194;1;999;0;nonexistent;1.1;92.76854415591951;-36.41914683748521;1.0418133162055674;5195;no
51;technician;married;high.school;no;no;no;cellular;jun;tue;61;2;999;0;failure;-1.8;94.26748987136669;-32.0768860291136;4.698258411649445;5195;no
42;technician;single;basic.4y;no;no;no;telephone;nov;tue;27;2;999;0;nonexistent;-1.8;93.32430774445834;-41.47951254039985;3.640013675206319;5191;no
37;admin.;married;basic.6y;no;yes;no;cellular;may;fri;30;2;8;1;nonexistent;1.1;93.18537163623186;-35.41367900298285;2.5795685350950563;5076;no
37;management;single;high.school;no;no;no;telephone;nov;fri;183;2;7;1;nonexistent;-1.7;94.20780419389992;-39.25381144656933;3.7464006658583626;5099;no
44;technician;single;university.degree;unknown;yes;no;cellular;may;mon;1051;2;999;0;nonexistent;-0.1;92.51754379843763;-36.62661527932541;2.3326828320505264;5195;no
34;technician;married;high.school;no;yes;no;cellular;jun;wed;94;2;10;1;nonexistent;1.1;93.40333671848467;-35.461790791200116;4.010509706544601;5228;no
24;entrepreneur;married;basic.4y;no;no;no;telephone;aug;thu;33;1;999;0;nonexistent;-1.8;93.54111253786569;-37.7623412462944;5.1;5228;no
50;admin.;single;basic.9y;no;yes;no;cellular;jun;tue;254;3;999;0;nonexistent;1.1;93.21415727007049;-44.318582392864045;2.1498569529167835;5228;no
36;technician;single;university.degree;no;yes;no;cellular;aug;wed;321;3;999;0;nonexistent;-0.1;93.51086945672687;-33.88406355899422;2.5151649139246492;5195;no
54;management;married;university.degree;no;no;no;cellular;sep;thu;382;3;999;0;nonexistent;-1.7;93.62500156876956;-40.2977556504278;1.2467831887970524;5076;no
50;housemaid;married;basic.6y;no;yes;no;cellular;may;mon;168;2;20;2;nonexistent;-1.7;93.10583968822557;-40.59899520686684;0.9984474915591429;5076;yes
43;entrepreneur;single;professional.course;no;no;no;cellular;jun;wed;354;3;999;0;nonexistent;1.1;93.15319564549308;-52.37745415154622;1.121746083556733;5195;no
55;management;married;basic.9y;unknown;no;yes;cellular;jul;mon;1275;5;999;0;nonexistent;1.1;93.28178926587387;-38.97218335182142;4.830623975304862;5228;no
35;entrepreneur;married;university.degree;no;yes;no;telephone;aug;thu;20;3;999;0;nonexistent;1.4;93.34074397104632;-40.1801867519466;4.61853821199132;5191;no
48;blue-collar;single;basic.9y;no;yes;no;telephone;aug;wed;17;2;999;0;nonexistent;-1.7;93.54533801783101;-36.786133099837485;4.800409935689496;5191;no
41;blue-collar;married;basic.6y;no;no;no;telephone;may;tue;408;2;999;0;nonexistent;-1.8;93.10090579053723;-39.267876998089406;4.92034319163634;5195;no
21;student;married;high.school;no;no;no;telephone;may;fri;722;4;5;1;nonexistent;-1.8;93.63439767095089;-38.533934602457876;2.803108293928436;5017;no
35;admin.;married;professional.course;no;yes;no;telephone;may;fri;123;3;999;0;nonexistent;1.1;94.09021346949221;-37.84343837581845;3.0685218078879846;5228;no
31;unknown;divorced;professional.course;unknown;yes;yes;cellular;may;thu;115;5;26;2;nonexistent;-1.8;92.86315897166774;-27.291472072812127;1.3499802376797203;5099;no
33;admin.;married;professional.course;no;yes;no;telephone;jul;mon;66;1;999;0;nonexistent;-1.8;93.98394967328294;-38.510421034215035;3.2254035908989502;5228;no
31;housemaid;married;high.school;no;no;no;telephone;may;wed;707;2;999;0;nonexistent;-1.7;93.09667730125038;-42.790596966143426;3.661883324029153;5176;no
20;technician;married;basic.9y;no;yes;no;cellular;jul;thu;33;1;22;4;nonexistent;1.1;92.6731073338252;-36.090741078813735;3.1897259822685458;5191;no
44;blue-collar;married;university.degree;no;yes;no;cellular;apr;fri;78;1;999;0;nonexistent;-1.7;93.56137297601448;-40.57531624121363;3.8760416885220144;5228;no
33;unemployed;married;university.degree;no;yes;no;cellular;jun;thu;308;2;999;0;nonexistent;-1.8;93.25000459678891;-42.41751467993475;3.9205471490524233;5176;no
38;technician;single;high.school;no;yes;no;cellular;jun;mon;5;1;999;0;nonexistent;-1.7;93.53033684261258;-44.405043691145096;2.01238845093517;5195;no
46;self-employed;single;professional.course;no;no;no;telephone;jul;fri;263;5;25;2;nonexistent;-0.1;92.55849899923433;-39.73199727052759;2.5130037569426493;5191;yes
38;blue-collar;married;basic.9y;no;yes;no;cellular;aug;fri;305;1;999;0;nonexistent;-1.8;93.17050132203742;-36.60345972775239;4.454930473740565;5099;no
47;services;divorced;high.school;no;no;no;cellular;may;wed;484;2;999;0;nonexistent;1.1;94.41572251909669;-36.534596803907846;3.5538645864892566;5228;no
44;blue-collar;single;high.school;no;no;no;cellular;jul;thu;376;4;999;0;nonexistent;1.1;92.8296560620828;-43.59719823935848;0.6;5195;no
36;unknown;married;high.school;no;no;no;telephone;jul;thu;69;1;999;0;failure;1.1;94.25202315101357;-35.36472930532728;2.4509773225807354;5191;no
42;technician;single;basic.9y;no;yes;no;telephone;nov;wed;374;2;24;1;nonexistent;-0.1;92.44661890985232;-45.22970916014802;5.1;5076;no
47;services;single;basic.9y;no;yes;no;telephone;aug;wed;14;2;999;0;nonexistent;-1.8;93.33275548678631;-40.03532839267314;1.8816917822540253;5195;no
37;blue-collar;single;high.school;no;yes;unknown;cellular;jul;fri;149;1;999;0;failure;-1.7;93.15824247545922;-37.69662223773403;2.585263094873823;5195;no
46;management;single;basic.9y;no;no;no;cellular;may;tue;17;4;999;0;nonexistent;1.4;93.19033116921408;-40.313796944733525;2.0111395733988484;5017;no
48;blue-collar;single;university.degree;no;yes;no;cellular;apr;tue;68;1;999;0;nonexistent;-1.7;93.44634395343095;-40.906040409607;4.2087110377865;5017;no
35;self-employed;married;basic.9y;no;yes;no;telephone;jul;mon;130;3;999;0;nonexistent;-0.1;94.0655548290961;-40.396722415108115;4.186773128321877;5228;no
46;technician;single;unknown;no;no;no;cellular;jul;mon;80;2;999;0;failure;1.1;92.75932448300107;-36.414635251775444;3.1792267443882825;5099;no
35;blue-collar;single;high.school;no;yes;no;cellular;jul;wed;530;6;999;0;nonexistent;-1.7;94.80198292778772;-42.0072495754064;0.6;5176;yes
47;retired;married;university.degree;no;yes;yes;telephone;may;thu;102;3;24;1;nonexistent;-1.8;92.95164853237425;-37.366307273266045;3.779139273986665;5008;no
29;technician;married;basic.4y;no;yes;no;cellular;nov;tue;110;5;999;0;nonexistent;-0.1;93.55839933218225;-40.11575271572184;2.9493003752803895;5191;no
42;management;single;professional.course;no;yes;no;cellular;jun;wed;350;3;3;1;nonexistent;-1.8;92.9813040116436;-37.21635386889493;0.9762455410034039;5195;yes
42;services;married;basic.4y;no;no;no;telephone;jun;fri;63;2;999;0;nonexistent;-0.1;93.82231603939063;-34.869760258225455;4.34246525332854;5228;no
45;technician;married;basic.4y;unknown;no;no;cellular;aug;fri;177;2;999;0;nonexistent;1.4;92.78483733761227;-43.86707222999476;3.421429841326473;5176;no
40;services;married;basic.4y;no;yes;no;telephone;may;tue;823;3;999;0;nonexistent;-1.7;93.65530779759244;-36.25127334785196;3.772332585875638;5176;no
38;management;divorced;university.degree;no;yes;yes;telephone;jul;fri;11;2;999;0;nonexistent;-1.8;93.6033638451715;-34.23455333262551;1.9475929033671155;5176;no
28;services;married;basic.4y;no;yes;no;cellular;nov;thu;120;2;999;0;nonexistent;-1.7;93.51324736218749;-47.569364436656286;4.8201028210167705;5228;no
37;blue-collar;married;university.degree;no;yes;yes;cellular;jun;tue;302;3;999;0;nonexistent;-1.7;93.23906315808068;-43.07028602469956;0.6012645897659161;5099;no
33;blue-collar;single;university.degree;no;yes;no;cellular;aug;tue;160;2;999;0;nonexistent;-0.1;92.8001383304412;-35.57796230694605;0.6;5176;no
49;unemployed;married;university.degree;no;no;no;cellular;nov;mon;113;2;6;1;success;-1.8;93.26636593286015;-36.36501326461773;1.7231228858712095;5195;yes
45;blue-collar;divorced;basic.4y;no;yes;yes;cellular;jul;wed;30;1;999;0;nonexistent;-1.8;93.88073859020497;-49.43193875066775;1.2709830129058386;5176;no
21;retired;single;basic.4y;no;no;no;cellular;nov;tue;30;1;999;0;nonexistent;1.1;93.22217894452139;-42.847019742421466;3.5;5076;no
58;admin.;single;high.school;no;no;no;telephone;aug;mon;231;2;999;0;nonexistent;-0.1;93.72165353561012;-39.15471799633157;1.8667987809943456;5099;no
46;blue-collar;single;basic.9y;no;yes;no;cellular;may;wed;149;1;999;0;nonexistent;1.4;93.63057178216614;-44.297327869248264;1.5465293693633453;5195;no
37;blue-collar;married;basic.9y;unknown;no;no;cellular;aug;mon;407;2;999;0;nonexistent;1.1;93.66549528069295;-41.96279165321378;4.346521630967425;5099;no
46;technician;divorced;basic.9y;no;no;no;telephone;jun;wed;394;3;12;1;nonexistent;1.1;93.14131316379819;-40.2138242379523;0.6;4963;yes
29;housemaid;married;basic.9y;no;yes;no;cellular;jun;mon;261;4;999;0;nonexistent;1.1;93.8788007945526;-40.520900095590044;4.5582295611238095;5017;no
31;management;married;basic.4y;no;yes;no;telephone;jun;thu;300;1;999;0;nonexistent;-1.7;93.65315737098615;-41.171474061500746;4.316844678638313;4963;no
25;admin.;married;high.school;no;yes;no;cellular;apr;thu;473;4;999;0;nonexistent;-0.1;94.77396284633015;-38.431553530320826;3.956279132699323;5191;no
39;management;married;high.school;no;yes;no;telephone;may;wed;629;2;999;0;nonexistent;-0.1;93.95033451237474;-36.04769708616013;3.233187866542816;5099;no
50;admin.;single;high.school;no;yes;no;cellular;jun;tue;110;4;999;0;nonexistent;1.4;94.50095491248392;-37.90905642795961;1.6769700239337966;4963;no
44;services;married;university.degree;no;no;no;telephone;nov;fri;360;3;999;0;nonexistent;-0.1;93.625218326281;-40.771036019344315;0.6;5008;no
41;entrepreneur;married;basic.6y;unknown;no;yes;cellular;jul;tue;128;2;999;0;nonexistent;1.4;94.29646419750948;-33.13923590030664;3.1178120919120023;5008;no
41;blue-collar;married;university.degree;no;no;no;telephone;jul;wed;125;1;999;0;nonexistent;1.1;92.76554214911516;-41.3429776714777;5.1;5176;no
59;services;married;professional.course;no;yes;no;cellular;may;fri;9;4;999;0;nonexistent;-0.1;93.83788312274285;-38.0413592751847;1.389574242025098;5191;no
52;services;married;professional.course;no;yes;no;telephone;aug;fri;232;1;13;2;success;-0.1;93.49301509421107;-46.97735086766257;2.5287239365322316;5017;yes
31;admin.;divorced;professional.course;no;no;no;telephone;oct;mon;58;1;999;0;nonexistent;-1.8;92.98964346241415;-49.21249221577317;4.572346472064623;5008;no
27;blue-collar;single;basic.9y;unknown;no;no;cellular;may;tue;371;3;999;0;nonexistent;-1.8;93.38933144695615;-44.07188196830141;0.6;5228;no
40;services;married;university.degree;no;no;no;cellular;nov;wed;88;3;999;0;failure;1.4;93.50844101808237;-43.971941466915254;4.785611417792152;5076;no
36;admin.;single;university.degree;no;yes;yes;cellular;may;tue;22;4;999;0;nonexistent;1.1;94.16213103935253;-41.74512032556846;2.9107475021299916;5228;no
49;technician;married;basic.6y;unknown;yes;yes;cellular;may;mon;15;5;999;0;failure;-0.1;93.9230834426508;-33.088091388018015;3.6589232060206585;5228;no
33;technician;married;university.degree;no;yes;no;cellular;aug;mon;30;4;999;0;nonexistent;1.4;92.86501177145536;-31.38571803071028;2.142073091534532;5099;no
52;management;married;high.school;no;yes;yes;cellular;aug;tue;92;2;999;0;success;-1.7;94.71573246477519;-40.3901821675384;1.5930101419313383;5228;no
43;student;divorced;basic.6y;no;yes;no;telephone;nov;mon;120;3;999;0;nonexistent;1.4;94.07830647629746;-34.51264452818662;3.141324534300619;4963;no
32;admin.;married;basic.6y;no;yes;no;cellular;aug;thu;217;2;999;0;nonexistent;-0.1;93.47715990675175;-38.408262379521744;0.765957665326452;5228;no
28;admin.;married;university.degree;no;no;no;cellular;jul;fri;1992;2;25;1;nonexistent;1.1;93.81848068723714;-37.40196651092315;4.010018130765141;5228;yes
41;blue-collar;single;basic.9y;no;yes;no;cellular;may;fri;206;2;999;0;failure;-0.1;93.56083699479028;-44.52494298255937;2.17057916511195;5017;yes
34;technician;single;university.degree;no;no;no;telephone;jul;fri;131;2;999;0;nonexistent;1.1;93.61920792675117;-35.89636000720703;1.601838306980747;5076;no
48;admin.;single;basic.9y;no;no;no;cellular;nov;fri;132;1;999;0;nonexistent;-1.7;93.65244034068913;-41.828952313068726;3.193896381297807;5191;no
38;blue-collar;single;university.degree;no;no;yes;cellular;oct;thu;139;4;15;1;nonexistent;-0.1;93.33920394541265;-42.78874080892626;3.527536201535818;5195;no
18;admin.;single;basic.9y;no;no;no;cellular;jun;tue;131;5;999;0;nonexistent;-1.8;93.16340218016951;-40.396234677247506;2.37566722147384;5099;no
